1,19
2,12
3,12
4,12
5,12
6,12
7,12
8,2
9,17
10,17
11,17
12,17
13,17
14,17
15,6
16,12
17,12
18,12
19,12
20,12
21,12
22,2
23,17
24,17
25,17
26,17
27,17
28,17
29,6
30,12
31,12
32,12
33,12
34,12
35,12
36,2
37,17
38,17
39,17
40,17
41,17
42,17
43,6
44,12
45,12
46,12
47,12
48,12
49,12
50,2
51,17
52,17
53,17
54,17
55,17
56,17
57,6
58,12
59,12
60,12
61,12
62,12
63,12
64,2
65,12
66,2
67,19
68,17
69,17
70,17
71,6
72,6
73,6
74,6
75,6
76,12
77,12
78,3
79,3
80,17
81,17
82,17
83,2
84,21
85,6
86,6
87,12
88,12
89,12
90,12
91,12
92,12
93,12
94,12
95,17
96,17
97,17
98,17
99,12
100,12
101,12
102,12
103,12
104,12
105,12
106,12
107,12
108,17
109,17
110,17
111,17
112,2
113,12
114,12
115,12
116,12
117,12
118,12
119,12
120,12
121,6
122,6
123,2
124,2
125,17
126,9
127,12
128,12
129,12
130,6
131,6
132,12
133,12
134,2
135,17
136,17
137,17
138,17
139,17
140,22
141,6
142,6
143,6
144,11
145,3
146,2
147,2
148,12
149,12
150,17
151,17
152,17
153,17
154,17
155,6
156,6
157,17
158,17
159,2
160,2
161,12
162,12
163,17
164,21
165,17
166,12
167,2
168,22
169,17
170,21
171,3
172,12
173,11
174,11
175,6
176,17
177,17
178,17
179,17
180,17
181,9
182,21
183,21
184,12
185,17
186,17
187,17
188,17
189,17
190,3
191,3
192,3
193,3
194,14
195,19
196,22
197,3
198,3
199,11
200,11
201,11
202,11
203,9
204,17
205,21
206,21
207,11
208,21
209,21
210,21
211,6
212,21
213,3
214,8
215,16
216,2
217,11
218,18
219,19
220,19
221,22
222,22
223,17
224,17
225,22
226,22
227,14
228,14
229,21
230,21
231,17
232,3
233,3
234,6
235,17
236,17
237,17
238,17
239,17
240,17
241,2
242,12
243,12
244,17
245,17
246,17
247,21
248,3
249,2
250,17
251,17
252,9
253,22
254,14
255,14
256,14
257,17
258,2
259,2
260,7
261,3
262,17
263,17
264,21
265,17
266,19
267,20
268,9
269,11
270,11
271,21
272,19
273,6
274,10
275,12
276,7
277,7
278,12
279,2
280,3
281,17
282,3
283,4
284,9
285,2
286,12
287,3
288,11
289,14
290,17
291,12
292,18
293,2
294,17
295,17
296,12
297,8
298,17
299,17
300,21
301,11
302,11
303,12
304,4
305,22
306,15
307,17
308,17
309,2
310,3
311,3
312,21
313,21
314,10
315,14
316,22
317,22
318,22
319,17
320,2
321,6
322,11
323,12
324,3
325,3
326,3
327,17
328,17
329,21
330,21
331,15
332,15
333,2
334,6
335,14
336,17
337,17
338,17
339,17
340,3
341,17
342,17
343,4
344,11
345,11
346,11
347,11
348,11
349,11
350,11
351,11
352,11
353,12
354,12
355,7
356,19
357,18
358,8
359,7
360,7
361,15
362,15
363,9
364,9
365,9
366,9
367,19
368,21
369,13
370,19
371,19
372,19
373,17
374,5
375,21
376,2
377,3
378,18
379,2
380,12
381,8
382,17
383,17
384,17
385,22
386,22
387,9
388,9
389,2
390,3
391,17
392,14
393,12
394,12
395,9
396,9
397,6
398,3
399,8
400,12
401,12
402,17
403,17
404,12
405,21
406,2
407,7
408,3
409,22
410,22
411,22
412,18
413,16
414,22
415,12
416,22
417,18
418,18
419,1
420,8
421,2
422,2
423,1
424,2
425,2
426,19
427,3
428,9
429,9
430,9
431,14
432,9
433,2
434,19
435,19
436,19
437,19
438,19
439,17
440,22
441,19
442,19
443,13
444,19
445,5
446,19
447,19
448,19
449,21
450,2
451,2
452,2
453,13
454,17
455,2
456,19
457,19
458,9
459,20
460,9
461,9
462,17
463,9
464,9
465,9
466,9
467,1
468,1
469,7
470,18
471,5
472,6
473,2
474,17
475,17
476,18
477,17
478,9
479,5
480,9
481,9
482,9
483,9
484,9
485,16
486,9
487,9
488,12
489,5
490,9
491,9
492,9
493,1
494,1
495,1
496,10
497,1
498,17
499,15
500,2
501,17
502,19
503,17
504,6
505,21
506,22
507,12
508,12
509,12
510,3
511,9
512,9
513,9
514,13
515,21
516,21
517,17
518,18
519,21
520,13
521,16
522,13
523,17
524,9
525,14
526,9
527,9
528,9
529,17
530,17
531,2
532,9
533,9
534,9
535,9
536,2
537,2
538,2
539,14
540,2
541,10
542,10
543,10
544,1
545,17
546,9
547,15
548,9
549,9
550,9
551,9
552,8
553,9
554,9
555,15
556,15
557,21
558,6
559,2
560,22
561,9
562,9
563,1
564,3
565,17
566,16
567,19
568,2
569,2
570,8
571,0
572,2
573,9
574,9
575,1
576,9
577,9
578,9
579,9
580,9
581,9
582,9
583,5
584,13
585,9
586,17
587,17
588,9
589,9
590,8
591,1
592,1
593,4
594,2
595,8
596,5
597,5
598,5
599,5
600,17
601,21
602,5
603,5
604,5
605,5
606,1
607,1
608,21
609,8
610,10
611,10
612,13
613,13
614,17
615,17
616,9
617,9
618,9
619,9
620,5
621,5
622,5
623,5
624,5
625,6
626,5
627,5
628,5
629,22
630,22
631,5
632,13
633,13
634,13
635,20
636,9
637,9
638,5
639,8
640,14
641,11
642,5
643,5
644,1
645,1
646,1
647,1
648,1
649,9
650,9
651,4
652,19
653,9
654,9
655,9
656,9
657,9
658,9
659,9
660,22
661,7
662,19
663,9
664,3
665,6
666,10
667,8
668,21
669,6
670,10
671,11
672,1
673,11
674,22
675,9
676,21
677,16
678,5
679,13
680,13
681,8
682,4
683,11
684,2
685,5
686,1
687,17
688,17
689,21
690,13
691,2
692,2
693,8
694,5
695,14
696,3
697,11
698,11
699,9
700,6
701,10
702,10
703,0
704,21
705,0
706,2
707,5
708,5
709,0
710,8
711,8
712,0
713,3
714,13
715,17
716,13
717,11
718,12
719,2
720,1
721,4
722,10
723,5
724,21
725,21
726,6
727,9
728,8
729,17
730,20
731,6
732,14
733,1
734,9
735,6
736,12
737,22
738,16
739,17
740,5
741,9
742,1
743,12
744,9
745,8
746,11
747,11
748,2
749,0
750,1
751,21
752,8
753,10
754,17
755,9
756,17
757,22
758,0
759,3
760,13
761,17
762,20
763,11
764,2
765,5
766,7
767,2
768,22
769,10
770,21
771,6
772,15
773,0
774,9
775,7
776,16
777,8
778,4
779,13
780,13
781,5
782,5
783,16
784,1
785,9
786,5
787,10
788,10
789,10
790,2
791,12
792,2
793,4
794,14
795,7
796,22
797,21
798,9
799,9
800,14
801,19
802,9
803,9
804,7
805,21
806,2
807,19
808,10
809,10
810,6
811,11
812,7
813,21
814,17
815,21
816,12
817,2
818,17
819,21
820,1
821,12
822,7
823,3
824,10
825,2
826,4
827,12
828,11
829,5
830,6
831,14
832,17
833,7
834,22
835,22
836,20
837,18
838,1
839,12
840,13
841,13
842,11
843,3
844,8
845,8
846,7
847,15
848,1
849,1
850,12
851,18
852,19
853,2
854,17
855,17
856,17
857,14
858,21
859,9
860,9
861,9
862,16
863,1
864,9
865,2
866,16
867,16
868,16
869,16
870,12
871,9
872,15
873,9
874,9
875,6
876,7
877,7
878,22
879,11
880,9
881,21
882,9
883,7
884,2
885,4
886,21
887,1
888,17
889,6
890,2
891,10
892,0
893,13
894,16
895,2
896,2
897,17
898,8
899,22
900,10
901,12
902,21
903,13
904,5
905,21
906,22
