0,523
1,523
2,523
3,523
4,523
5,523
6,127
7,14
8,517
9,14
10,522
11,522
12,14
13,513
14,14
15,523
16,522
17,313
18,522
19,14
20,14
21,313
22,127
23,14
24,523
25,315
26,14
27,14
28,517
29,513
30,127
31,315
32,315
33,517
34,127
35,14
36,523
37,14
38,14
39,513
40,14
41,517
42,315
43,14
44,14
45,313
46,14
47,522
48,328
49,523
50,517
51,328
52,14
53,513
54,14
55,328
56,14
57,14
58,14
59,517
60,315
61,328
62,127
63,14
64,127
65,313
66,328
67,513
68,127
69,513
70,328
71,328
72,513
73,127
74,127
75,315
76,328
77,14
78,513
79,523
80,523
81,523
82,328
83,127
84,315
85,14
86,14
87,522
88,328
89,14
90,127
91,328
92,328
93,14
94,14
95,315
96,517
97,522
98,522
99,14
100,313
101,313
102,14
103,127
104,522
105,14
106,517
107,517
108,517
109,14
110,315
111,315
112,14
113,315
114,513
115,522
116,313
117,517
118,328
119,14
120,14
121,517
122,14
123,522
124,14
125,315
126,14
127,313
128,328
129,313
130,14
131,14
132,14
133,328
134,14
135,328
136,14
137,313
138,14
139,14
140,127
141,14
142,14
143,328
144,517
145,14
146,313
147,14
148,517
149,315
150,14
151,14
152,523
153,14
154,14
155,523
156,328
157,513
158,14
159,513
160,513
161,127
162,328
163,14
164,315
165,522
166,328
167,14
168,315
169,14
170,328
171,315
172,14
173,523
174,522
175,513
176,14
177,14
178,14
179,14
180,127
181,14
182,14
183,14
184,517
185,523
186,14
187,328
188,513
189,517
190,14
191,315
192,522
193,127
194,127
195,14
196,523
197,517
198,315
199,523
200,14
201,14
202,513
203,315
204,328
205,14
206,14
207,14
208,517
209,517
210,14
211,127
212,14
213,522
214,313
215,127
216,513
217,517
218,14
219,328
220,522
221,14
222,313
223,14
224,513
225,328
226,328
227,522
228,14
229,14
230,127
231,14
232,328
233,127
234,328
235,328
236,313
237,14
238,14
239,14
240,328
241,517
242,522
243,313
244,14
245,127
246,14
247,328
248,523
249,328
250,517
251,14
252,14
253,14
254,14
255,14
256,14
257,523
258,517
259,523
260,517
261,14
262,14
263,313
264,14
265,14
266,517
267,14
268,522
269,513
270,315
271,313
272,313
273,14
274,523
275,14
276,523
277,14
278,14
279,328
280,517
281,127
282,127
283,14
284,523
285,313
286,313
287,313
288,127
289,328
290,517
291,14
292,315
293,523
294,14
295,313
296,513
297,523
298,14
299,522
300,523
301,14
302,14
303,522
304,14
305,328
306,127
307,513
308,14
309,127
310,127
311,14
312,14
313,14
314,313
315,315
316,523
317,14
318,513
319,315
320,14
321,315
322,513
323,522
324,315
325,517
326,14
327,14
328,328
329,523
330,14
331,328
332,14
333,523
334,315
335,313
336,513
337,315
338,513
339,127
340,127
341,523
342,523
343,328
344,14
345,523
346,127
347,517
348,14
349,14
350,14
351,315
352,14
353,14
354,14
355,517
356,513
357,313
358,315
359,313
360,517
361,14
362,313
363,127
364,522
365,14
366,14
367,127
368,522
369,14
370,522
371,517
372,522
373,523
374,522
375,315
376,523
377,14
378,313
379,14
380,328
381,517
382,14
383,14
384,315
385,517
386,328
387,313
388,522
389,14
390,523
391,522
392,328
393,513
394,14
395,315
396,517
397,14
398,127
399,328
400,315
401,14
402,14
403,127
404,517
405,513
406,522
407,328
408,513
409,513
410,513
411,127
412,315
413,14
414,127
415,517
416,517
417,328
418,14
419,14
420,14
421,14
422,14
423,313
424,513
425,517
426,522
427,315
428,517
429,313
430,14
431,517
432,14
433,517
434,513
435,14
436,517
437,14
438,513
439,522
440,14
441,522
442,14
443,14
444,328
445,522
446,517
447,315
448,328
449,14
450,14
451,14
452,14
453,127
454,313
455,14
456,513
457,315
458,517
459,315
460,14
461,517
462,328
463,328
464,313
465,513
466,513
467,14
468,313
469,513
470,315
471,513
472,14
473,127
474,513
475,517
476,522
477,522
478,315
479,517
480,315
481,14
482,315
483,14
484,315
485,313
486,14
487,523
488,522
489,14
490,14
491,517
492,127
493,523
494,523
495,14
496,523
497,14
498,517
499,315
500,14
501,523
502,522
503,14
504,14
505,522
506,523
507,14
508,517
509,14
510,522
511,127
512,315
513,14
514,14
515,313
516,14
517,14
518,517
519,14
520,513
521,14
522,328
523,127
524,522
525,14
526,14
527,315
528,513
529,127
530,313
531,127
532,14
533,513
534,127
535,315
536,315
537,523
538,517
539,523
540,517
541,328
542,14
543,14
544,517
545,14
546,14
547,313
548,14
549,517
550,315
551,513
552,313
553,513
554,315
555,523
556,14
557,328
558,513
559,14
560,14
561,315
562,14
563,14
564,14
565,523
566,523
567,315
568,517
569,315
570,313
571,14
572,517
573,523
574,14
575,313
576,522
577,522
578,523
579,523
580,315
581,127
582,14
583,14
584,127
585,14
586,14
587,14
588,328
589,315
590,328
591,127
592,14
593,127
594,513
595,328
596,14
597,14
598,523
599,315
600,14
601,523
602,127
603,328
604,328
605,522
606,315
607,14
608,14
609,313
610,14
611,127
612,522
613,522
614,517
615,513
616,523
617,523
618,522
619,14
620,14
621,14
622,517
623,517
624,517
625,14
626,315
627,513
628,513
629,14
630,14
631,127
632,14
633,315
634,14
635,328
636,328
637,14
638,328
639,127
640,14
641,328
642,513
643,517
644,14
645,522
646,313
647,517
648,14
649,517
650,517
651,14
652,522
653,14
654,313
655,14
656,14
657,14
658,14
659,328
660,14
661,513
662,517
663,513
664,328
665,522
666,315
667,523
668,522
669,14
670,517
671,14
672,513
673,517
674,313
675,522
676,523
677,315
678,523
679,513
680,513
681,517
682,328
683,315
684,523
685,328
686,328
687,513
688,14
689,513
690,523
691,14
692,14
693,517
694,522
695,127
696,14
697,517
698,328
699,315
700,14
701,14
702,513
703,315
704,14
705,522
706,522
707,14
708,127
709,517
710,315
711,313
712,328
713,328
714,14
715,14
716,315
717,14
718,522
719,328
720,14
721,328
722,313
723,14
724,14
725,14
726,14
727,523
728,14
729,517
730,315
731,127
732,328
733,313
734,315
735,14
736,328
737,14
738,14
739,517
740,14
741,517
742,523
743,14
744,14
745,513
746,313
747,523
748,517
749,14
750,14
751,328
752,127
753,14
754,14
755,315
756,14
757,127
758,14
759,14
760,513
761,517
762,14
763,513
764,14
765,14
766,14
767,127
768,513
769,313
770,127
771,14
772,315
773,522
774,513
775,14
776,14
777,523
778,517
779,328
780,14
781,513
782,14
783,14
784,14
785,517
786,517
787,14
788,127
789,517
790,14
791,523
792,517
793,14
794,14
795,522
796,522
797,513
798,14
799,14
800,14
801,14
802,522
803,328
804,14
805,523
806,14
807,14
808,522
809,313
810,14
811,522
812,523
813,517
814,14
815,127
816,513
817,328
818,513
819,14
820,513
821,523
822,14
823,127
824,315
825,14
826,513
827,14
828,313
829,14
830,522
831,14
832,313
833,517
834,127
835,127
836,328
837,14
838,14
839,313
840,14
841,522
842,517
843,14
844,517
845,513
846,127
847,14
848,14
849,513
850,315
851,523
852,313
853,517
854,523
855,328
856,522
857,14
858,14
859,127
860,523
861,328
862,14
863,14
864,522
865,315
866,14
867,328
868,328
869,523
870,313
871,523
872,328
873,513
874,522
875,517
876,315
877,328
878,513
879,14
880,517
881,522
882,513
883,328
884,14
885,14
886,328
887,517
888,522
889,14
890,14
891,517
892,315
893,14
894,127
895,315
896,14
897,313
898,313
899,14
900,315
901,522
902,127
903,513
904,517
905,14
906,517
907,513
908,328
909,328
910,127
911,14
912,517
913,313
914,315
915,523
916,328
917,523
918,14
919,127
920,14
921,517
922,523
923,313
924,517
925,14
926,14
927,523
928,328
929,328
930,522
931,513
932,127
933,523
934,513
935,14
936,522
937,522
938,523
939,522
940,522
941,315
942,14
943,517
944,328
945,522
946,517
947,328
948,313
949,517
950,522
951,517
952,315
953,14
954,328
955,522
956,14
957,328
958,328
959,14
960,328
961,127
962,523
963,14
964,522
965,14
966,14
967,328
968,517
969,517
970,328
971,127
972,522
973,14
974,14
975,315
976,522
977,523
978,14
979,517
980,313
981,517
982,313
983,127
984,14
985,522
986,14
987,14
988,328
989,513
990,522
991,513
992,14
993,313
994,127
995,517
996,523
997,14
998,328
999,523
