0,-1
1,214
2,-1
3,-1
4,-1
5,-1
6,414
7,514
8,214
9,-1
10,-1
11,-1
12,-1
13,-1
14,-1
15,-1
16,-1
17,-1
18,-1
19,-1
20,414
21,-1
22,-1
23,514
24,-1
25,-1
26,-1
27,314
28,-1
29,-1
30,-1
31,514
32,314
33,713
34,314
35,214
36,-1
37,414
38,-1
39,-1
40,314
41,314
42,-1
43,713
44,-1
45,-1
46,-1
47,314
48,-1
49,-1
50,414
51,713
52,414
53,-1
54,-1
55,514
56,214
57,-1
58,514
59,514
60,-1
61,-1
62,414
63,-1
64,-1
65,-1
66,214
67,514
68,-1
69,-1
70,-1
71,514
72,314
73,414
74,-1
75,-1
76,-1
77,-1
78,514
79,-1
80,-1
81,214
82,-1
83,-1
84,314
85,314
86,314
87,514
88,-1
89,-1
90,314
91,414
92,713
93,514
94,-1
95,713
96,-1
97,214
98,-1
99,214
100,-1
101,713
102,713
103,514
104,713
105,713
106,314
107,314
108,713
109,414
110,-1
111,514
112,514
113,713
114,514
115,314
116,314
117,514
118,314
119,514
120,713
121,514
122,713
123,514
124,514
125,314
126,713
127,514
128,713
129,514
130,713
131,514
132,713
133,713
134,514
135,713
136,514
137,713
138,514
139,713
140,713
141,713
142,514
143,713
144,713
145,514
146,713
147,514
148,514
149,713
150,713
151,713
152,713
153,713
154,713
155,514
156,713
157,713
158,713
159,713
160,514
161,713
162,713
163,713
164,713
165,713
166,713
167,713
168,713
169,713
170,713
171,713
172,713
173,713
174,713
175,713
176,713
177,713
178,713
179,713
180,713
181,713
182,713
183,713
184,713
185,713
186,713
187,713
188,713
189,713
190,713
191,713
192,713
193,713
194,713
195,713
196,713
197,713
198,713
199,713
