0,513
1,514
2,7
3,1341
4,517
5,80
6,73
7,275
8,282
9,321
10,26
11,366
12,799
13,986
14,16
15,128
16,1003
17,339
18,401
19,466
20,802
21,112
22,186
23,4
24,268
25,18
26,410
27,954
28,765
29,372
30,1198
31,769
32,474
33,631
34,691
35,1144
36,64
37,615
38,17
39,321
40,1517
41,270
42,172
43,1723
44,1607
45,1171
46,285
47,564
48,109
49,287
50,49
51,757
52,447
53,375
54,133
55,13
56,71
57,73
58,1
59,30
60,372
61,26
62,582
63,50
64,343
65,856
66,373
67,760
68,121
69,259
70,13
71,310
72,339
73,14
74,78
75,13
76,1161
77,198
78,7
79,968
80,357
81,180
82,70
83,1396
84,208
85,174
86,880
87,523
88,259
89,139
90,75
91,763
92,166
93,49
94,709
95,1
96,32
97,1709
98,97
99,13
100,45
101,23
102,505
103,733
104,280
105,375
106,751
107,2684
108,186
109,1582
110,910
111,5
112,514
113,13
114,369
115,955
116,127
117,188
118,88
119,727
120,727
121,2698
122,433
123,1288
124,49
125,2028
126,704
127,362
128,315
129,468
130,235
131,329
132,437
133,875
134,222
135,100
136,1
137,1104
138,210
139,195
140,827
141,808
142,980
143,135
144,363
145,244
146,148
147,241
148,352
149,0
150,33
151,276
152,298
153,748
154,189
155,843
156,649
157,814
158,1422
159,27
160,494
161,127
162,874
163,1072
164,638
165,148
166,681
167,3629
168,483
169,229
170,148
171,734
172,1301
173,1824
174,2113
175,475
176,437
177,1432
178,1249
179,951
180,145
181,127
182,1305
183,65
184,634
185,1144
186,1564
187,2436
188,27
189,1498
190,336
191,22546
192,2482
193,1771
194,2955
195,244
196,637
197,3189
198,17
199,4723
200,102
201,392
202,1040
203,910
204,1559
205,2182
206,237
207,1118
208,160
209,1925
210,947
211,866
212,4582
213,358
214,2425
215,2506
216,2189
217,776
218,1223
219,244
220,770
221,26
222,2193
223,2438
224,1190
225,1550
226,664
227,358
228,133
229,1105
230,2656
231,1917
232,1239
233,2050
234,1086
235,286
236,4394
237,607
238,2498
239,321
240,66602
241,50363
242,14329
243,286
244,191836
245,128556
246,347202
247,-422947
248,435
249,341
250,882
251,216
252,70
253,285
254,899
255,300
256,7
257,1105
258,387
259,201
260,316
261,928
262,943
263,1300
264,544
265,27
266,143
267,1498
268,172
269,380
270,34
271,121
272,1105
273,286
274,6
275,146
276,354
277,744
278,517
279,76
280,573
281,1019
282,88
283,537
284,13
285,351
286,18
287,55
288,2902
289,54
290,127
291,131
292,2574
293,73
294,1810
295,577
296,132
297,319
298,1075
299,334
300,260
301,393
302,1937
303,418
304,189
305,216
306,50
307,781
308,363
309,204
